,mot1,mot2,P(mot2|mot1)
963,got,nervous,0.07692307692307693
964,got,a,0.07692307692307693
965,got,their,0.07692307692307693
966,got,one,0.07692307692307693
967,habsi,got,1.0
968,harwood,fin,1.0
969,imply,he,1.0
970,iphone,sales,0.25
971,iphone,its,0.25
972,iphone,or,0.25
973,iphone,fin,0.25
974,lampard,to,1.0
975,lobels,said,1.0
976,masons,center,1.0
977,mountain,division,0.3333333333333333
978,mountain,which,0.3333333333333333
979,mountain,sickness,0.3333333333333333
980,nonalcoholic,fatty,1.0
981,parc,research,1.0
982,pegged,to,1.0
983,portrays,claus,1.0
984,rift,valley,1.0
985,space,frontier,0.2
986,space,making,0.2
987,space,but,0.2
988,space,they,0.2
989,space,and,0.2
990,sprayon,pencil,1.0
991,takeovers,similar,1.0
992,tamara,mellon,1.0
993,thornton,later,1.0
994,throughout,the,0.5
995,throughout,life,0.25
996,throughout,russia,0.25
997,vacancy,for,1.0
998,whether,you,0.058823529411764705
999,whether,a,0.17647058823529413
1000,whether,obama,0.058823529411764705
1001,whether,our,0.058823529411764705
1002,whether,sir,0.058823529411764705
1003,whether,the,0.17647058823529413
1004,whether,any,0.058823529411764705
1005,whether,or,0.058823529411764705
1006,whether,its,0.058823529411764705
1007,whether,he,0.11764705882352941
1008,whether,rocking,0.058823529411764705
1009,whether,this,0.058823529411764705
1010,youmustbetrippincom,recommends,1.0
1011,burton,sheldon,1.0
1012,cashiers,check,1.0
1013,cinders,fin,1.0
1014,compounds,began,1.0
1015,contrarian,paradoxical,1.0
1016,counter,workers,0.3333333333333333
1017,counter,and,0.6666666666666666
1018,damore,fin,1.0
1019,dripping,taps,1.0
1020,dusia,and,1.0
1021,emitting,such,1.0
1022,erotic,answering,1.0
1023,existence,might,1.0
1024,experts,who,0.14285714285714285
1025,experts,to,0.14285714285714285
1026,experts,dr,0.14285714285714285
1027,experts,expect,0.14285714285714285
1028,experts,say,0.2857142857142857
1029,experts,even,0.14285714285714285
1030,extra,police,0.3333333333333333
1031,extra,calories,0.3333333333333333
1032,extra,help,0.3333333333333333
1033,financial,results,0.07407407407407407
1034,financial,officer,0.037037037037037035
1035,financial,measure,0.037037037037037035
1036,financial,reform,0.037037037037037035
1037,financial,ruin,0.037037037037037035
1038,financial,sector,0.037037037037037035
1039,financial,help,0.037037037037037035
1040,financial,documents,0.037037037037037035
1041,financial,transactions,0.037037037037037035
1042,financial,futures,0.037037037037037035
1043,financial,markets,0.037037037037037035
1044,financial,fin,0.037037037037037035
1045,financial,storm,0.037037037037037035
1046,financial,services,0.14814814814814814
1047,financial,crisis,0.1111111111111111
1048,financial,and,0.037037037037037035
1049,financial,impact,0.037037037037037035
1050,financial,incentive,0.037037037037037035
1051,financial,firms,0.037037037037037035
1052,financial,meltdown,0.037037037037037035
1053,financial,system,0.037037037037037035
1054,fininvest,of,1.0
1055,forecast,lower,1.0
1056,henrythenavigator,fin,1.0
1057,highly,visible,0.5
1058,highly,as,0.5
1059,jackson,off,1.0
1060,lancashire,was,1.0
1061,legislature,rejected,1.0
1062,local,people,0.05
1063,local,all,0.05
1064,local,media,0.05
1065,local,radio,0.05
1066,local,magistrate,0.05
1067,local,scenes,0.05
1068,local,palestinians,0.05
1069,local,authorities,0.05
1070,local,residents,0.05
1071,local,hospitals,0.05
1072,local,brokers,0.05
1073,local,corporate,0.05
1074,local,community,0.05
1075,local,metal,0.05
1076,local,country,0.05
1077,local,officials,0.05
1078,local,leaders,0.05
1079,local,bleeding,0.05
1080,local,governments,0.05
1081,local,population,0.05
1082,madonnas,big,0.5
1083,madonnas,love,0.5
1084,markets,is,0.08333333333333333
1085,markets,us,0.08333333333333333
1086,markets,power,0.08333333333333333
1087,markets,he,0.08333333333333333
1088,markets,are,0.08333333333333333
1089,markets,fin,0.08333333333333333
1090,markets,in,0.08333333333333333
1091,markets,enjoyed,0.08333333333333333
1092,markets,and,0.16666666666666666
1093,markets,on,0.08333333333333333
1094,markets,were,0.08333333333333333
1095,meat,fin,1.0
1096,metabolic,syndrome,1.0
1097,ncaa,is,1.0
1098,odd,pound,0.5
1099,odd,bit,0.5
1100,oxycodone,had,1.0
1101,pakistanis,who,1.0
1102,philip,a,1.0
1103,pockets,paid,1.0
1104,projector,is,1.0
1105,publishing,fin,1.0
1106,returns,of,0.3333333333333333
1107,returns,future,0.3333333333333333
1108,returns,or,0.3333333333333333
1109,roethlisberger,was,1.0
1110,scale,and,1.0
1111,slept,then,1.0
1112,soldiers,in,0.5
1113,soldiers,but,0.5
1114,turquoise,whiting,1.0
1115,two,officers,0.012987012987012988
1116,two,years,0.06493506493506493
1117,two,libyans,0.012987012987012988
1118,two,young,0.025974025974025976
1119,two,new,0.025974025974025976
1120,two,paris,0.012987012987012988
1121,two,months,0.025974025974025976
1122,two,boys,0.012987012987012988
1123,two,girls,0.012987012987012988
1124,two,periods,0.012987012987012988
1125,two,days,0.05194805194805195
1126,two,diplomats,0.012987012987012988
1127,two,wounded,0.012987012987012988
1128,two,schools,0.012987012987012988
1129,two,dozen,0.012987012987012988
1130,two,$,0.012987012987012988
1131,two,versions,0.012987012987012988
1132,two,films,0.012987012987012988
1133,two,memoirs,0.012987012987012988
1134,two,said,0.012987012987012988
1135,two,particular,0.012987012987012988
1136,two,pots,0.012987012987012988
1137,two,of,0.012987012987012988
1138,two,wives,0.012987012987012988
1139,two,interceptions,0.012987012987012988
1140,two,counts,0.012987012987012988
1141,two,free,0.012987012987012988
1142,two,more,0.012987012987012988
1143,two,decades,0.012987012987012988
1144,two,remedies,0.012987012987012988
1145,two,other,0.012987012987012988
1146,two,impromptu,0.012987012987012988
1147,two,tennessee,0.012987012987012988
1148,two,activities,0.012987012987012988
1149,two,points,0.012987012987012988
1150,two,companies,0.012987012987012988
1151,two,fields,0.012987012987012988
1152,two,women,0.012987012987012988
1153,two,hospitals,0.012987012987012988
1154,two,contenders,0.012987012987012988
1155,two,men,0.025974025974025976
1156,two,independent,0.012987012987012988
1157,two,which,0.012987012987012988
1158,two,black,0.012987012987012988
1159,two,rounds,0.012987012987012988
1160,two,hard,0.012987012987012988
1161,two,sides,0.03896103896103896
1162,two,genuinely,0.012987012987012988
1163,two,shows,0.012987012987012988
1164,two,had,0.012987012987012988
1165,two,photos,0.012987012987012988
1166,two,shots,0.012987012987012988
1167,two,subs,0.012987012987012988
1168,two,were,0.012987012987012988
1169,two,to,0.025974025974025976
1170,two,mps,0.012987012987012988
1171,two,outs,0.012987012987012988
1172,two,accomplished,0.012987012987012988
1173,two,wooden,0.012987012987012988
1174,two,paragraphs,0.012987012987012988
1175,two,civil,0.012987012987012988
1176,two,facing,0.012987012987012988
1177,two,simulations,0.012987012987012988
1178,urns,and,1.0
1179,us,centers,0.014492753623188406
1180,us,housing,0.014492753623188406
1181,us,callers,0.028985507246376812
1182,us,needs,0.014492753623188406
1183,us,consumer,0.028985507246376812
1184,us,medical,0.014492753623188406
1185,us,magazines,0.014492753623188406
1186,us,ranked,0.014492753623188406
1187,us,economy,0.014492753623188406
1188,us,ships,0.014492753623188406
1189,us,citizens,0.028985507246376812
1190,us,open,0.014492753623188406
1191,us,stocks,0.028985507246376812
1192,us,subprime,0.014492753623188406
1193,us,would,0.014492753623188406
1194,us,$,0.014492753623188406
1195,us,is,0.014492753623188406
1196,us,census,0.014492753623188406
1197,us,bank,0.014492753623188406
1198,us,fin,0.043478260869565216
1199,us,navy,0.014492753623188406
1200,us,fraud,0.014492753623188406
1201,us,of,0.014492753623188406
1202,us,cause,0.014492753623188406
1203,us,public,0.014492753623188406
1204,us,measure,0.014492753623188406
1205,us,president,0.014492753623188406
1206,us,role,0.014492753623188406
1207,us,meteorologist,0.014492753623188406
1208,us,border,0.014492753623188406
1209,us,intelligence,0.014492753623188406
1210,us,bassbaritone,0.014492753623188406
1211,us,bond,0.014492753623188406
1212,us,olympic,0.014492753623188406
1213,us,all,0.014492753623188406
1214,us,government,0.043478260869565216
1215,us,will,0.014492753623188406
1216,us,and,0.043478260869565216
1217,us,can,0.014492753623188406
1218,us,military,0.028985507246376812
1219,us,off,0.014492753623188406
1220,us,bankruptcy,0.014492753623188406
1221,us,election,0.014492753623188406
1222,us,to,0.028985507246376812
1223,us,oil,0.014492753623188406
1224,us,car,0.014492753623188406
1225,us,sales,0.014492753623188406
1226,us,game,0.014492753623188406
1227,us,guys,0.014492753623188406
1228,us,does,0.014492753623188406
1229,us,air,0.014492753623188406
1230,us,chuckle,0.014492753623188406
1231,us,then,0.014492753623188406
1232,us,defense,0.014492753623188406
1233,us,lobbyists,0.014492753623188406
1234,us,civil,0.014492753623188406
1235,us,a,0.014492753623188406
1236,utilities,to,1.0
1237,abdulmutalla,the,1.0
1238,affect,light,0.3333333333333333
1239,affect,the,0.3333333333333333
1240,affect,decision,0.3333333333333333
1241,anyone,digging,0.14285714285714285
1242,anyone,short,0.14285714285714285
1243,anyone,with,0.14285714285714285
1244,anyone,receiving,0.14285714285714285
1245,anyone,who,0.2857142857142857
1246,anyone,from,0.14285714285714285
1247,bikes,all,1.0
1248,billions,of,0.8333333333333334
1249,billions,lined,0.16666666666666666
1250,birthplace,of,1.0
1251,bout,everyone,0.3333333333333333
1252,bout,of,0.6666666666666666
1253,bransons,tamadot,1.0
1254,buckinghamshire,returned,1.0
1255,classes,explaining,0.25
1256,classes,in,0.25
1257,classes,are,0.25
1258,classes,really,0.25
1259,complex,and,0.5
1260,complex,process,0.5
1261,crime,varnau,0.25
1262,crime,agency,0.25
1263,crime,books,0.25
1264,crime,rates,0.25
1265,critical,for,0.3333333333333333
1266,critical,role,0.3333333333333333
1267,critical,knowledge,0.3333333333333333
1268,crumpled,beer,1.0
1269,diehard,political,1.0
1270,discount,persists,1.0
1271,eg,climate,1.0
1272,elliot,one,1.0
1273,folk,postrock,1.0
1274,hit,numerous,0.07142857142857142
1275,hit,the,0.2857142857142857
1276,hit,its,0.07142857142857142
1277,hit,a,0.14285714285714285
1278,hit,by,0.14285714285714285
1279,hit,an,0.07142857142857142
1280,hit,more,0.07142857142857142
1281,hit,her,0.07142857142857142
1282,hit,in,0.07142857142857142
1283,holding,fin,0.125
1284,holding,littlenumber,0.125
1285,holding,schools,0.125
1286,holding,company,0.25
1287,holding,man,0.125
1288,holding,which,0.125
1289,holding,the,0.125
1290,holmgrens,possible,1.0
1291,instance,its,0.5
1292,instance,where,0.5
1293,instruction,as,1.0
1294,lack,health,1.0
1295,lymphoblastic,leukemia,1.0
1296,mailed,it,1.0
1297,management,fin,0.25
1298,management,of,0.25
1299,management,all,0.25
1300,management,and,0.25
1301,microsoft,fin,0.2
1302,microsoft,executives,0.2
1303,microsoft,spokesman,0.2
1304,microsoft,corp,0.2
1305,microsoft,up,0.2
1306,minus,littlenumber,0.5
1307,minus,the,0.5
1308,nappies,were,1.0
1309,netscape,the,1.0
1310,october,but,0.2
1311,october,numberfour,0.2
1312,october,delivers,0.2
1313,october,the,0.4
1314,outskirts,of,1.0
1315,pileup,occurred,1.0
1316,present,from,0.14285714285714285
1317,present,to,0.14285714285714285
1318,present,its,0.14285714285714285
1319,present,themselves,0.14285714285714285
1320,present,at,0.14285714285714285
1321,present,management,0.14285714285714285
1322,present,fin,0.14285714285714285
1323,proven,harder,0.5
1324,proven,his,0.5
1325,provoked,a,0.5
1326,provoked,by,0.5
1327,remembered,what,1.0
1328,rhythm,what,1.0
1329,ruskell,has,1.0
1330,schools,are,0.09090909090909091
1331,schools,have,0.09090909090909091
1332,schools,guide,0.09090909090909091
1333,schools,accountable,0.09090909090909091
1334,schools,would,0.09090909090909091
1335,schools,systems,0.09090909090909091
1336,schools,two,0.09090909090909091
1337,schools,and,0.18181818181818182
1338,schools,were,0.09090909090909091
1339,schools,also,0.09090909090909091
1340,skeptics,and,1.0
1341,species,from,1.0
1342,spin,anytime,1.0
1343,stern,lecture,1.0
1344,supporter,and,0.6666666666666666
1345,supporter,of,0.3333333333333333
1346,throws,out,0.5
1347,throws,houston,0.5
1348,unusual,items,0.5
1349,unusual,fin,0.5
1350,vacant,teledyne,1.0
1351,advertising,of,1.0
1352,airyfairy,wholemeal,1.0
1353,ambitious,threephase,1.0
1354,analysts,can,0.25
1355,analysts,also,0.25
1356,analysts,on,0.25
1357,analysts,said,0.25
1358,appreciate,peoples,1.0
1359,beaten,score,0.5
1360,beaten,for,0.5
1361,bopara,was,1.0
1362,buildings,as,0.3333333333333333
1363,buildings,saving,0.3333333333333333
1364,buildings,and,0.3333333333333333
1365,cell,biologists,0.5
1366,cell,phones,0.5
1367,childhood,obesity,1.0
1368,chiswick,in,1.0
1369,colon,and,1.0
1370,cylinder,thermostat,1.0
1371,dealing,with,1.0
1372,delta,asia,1.0
1373,demonstration,taking,1.0
1374,distrust,of,1.0
1375,drugrelated,deaths,1.0
1376,exports,and,1.0
1377,father,is,0.16666666666666666
1378,father,michael,0.16666666666666666
1379,father,even,0.16666666666666666
1380,father,dr,0.16666666666666666
1381,father,felipe,0.16666666666666666
1382,father,who,0.16666666666666666
1383,feminists,and,1.0
1384,forecasting,wind,1.0
1385,glittlenumber,meeting,0.5
1386,glittlenumber,protesters,0.5
1387,gramercy,tavern,1.0
1388,halt,fin,0.5
1389,halt,would,0.5
1390,haulage,companies,1.0
1391,housewives,and,1.0
1392,icon,fin,1.0
1393,industry,afloat,0.07142857142857142
1394,industry,and,0.14285714285714285
1395,industry,analysts,0.07142857142857142
1396,industry,employs,0.07142857142857142
1397,industry,to,0.07142857142857142
1398,industry,intakes,0.07142857142857142
1399,industry,fin,0.2857142857142857
1400,industry,are,0.07142857142857142
1401,industry,but,0.07142857142857142
1402,industry,ministry,0.07142857142857142
1403,irans,action,0.3333333333333333
1404,irans,nuclear,0.3333333333333333
1405,irans,supreme,0.3333333333333333
1406,joined,korn,0.3333333333333333
1407,joined,the,0.3333333333333333
1408,joined,by,0.3333333333333333
1409,kosovo,capital,1.0
1410,lineup,now,0.2
1411,lineup,is,0.2
1412,lineup,of,0.2
1413,lineup,wi,0.4
1414,loan,comes,0.3333333333333333
1415,loan,last,0.3333333333333333
1416,loan,growth,0.3333333333333333
1417,macau,in,1.0
1418,motive,for,1.0
1419,onrushing,spring,0.5
1420,onrushing,driver,0.5
1421,orbit,but,1.0
1422,pelted,hamas,1.0
1423,propaganda,machine,1.0
1424,ravines,toward,1.0
1425,restrict,bankers,1.0
1426,restructuring,and,0.3333333333333333
1427,restructuring,impairment,0.3333333333333333
1428,restructuring,fin,0.3333333333333333
1429,robbing,an,1.0
1430,sheridan,coaxes,1.0
1431,sighted,users,1.0
1432,skewed,toward,1.0
1433,sphinxes,fin,1.0
1434,stock,gained,0.16666666666666666
1435,stock,exchange,0.3333333333333333
1436,stock,to,0.16666666666666666
1437,stock,until,0.16666666666666666
1438,stock,indexes,0.16666666666666666
1439,tend,to,1.0
1440,threerun,homer,1.0
1441,vi,fin,1.0
1442,videos,that,0.5
1443,videos,the,0.5
1444,wright,said,0.5
1445,wright,on,0.5
1446,act,in,0.3333333333333333
1447,act,applicant,0.3333333333333333
1448,act,has,0.3333333333333333
1449,android,is,1.0
1450,ashore,fin,1.0
1451,awakening,councils,1.0
1452,bayern,fin,0.5
1453,bayern,munich,0.5
1454,bosses,and,1.0
1455,brakes,on,1.0
1456,clocks,go,1.0
1457,college,of,0.16666666666666666
1458,college,in,0.16666666666666666
1459,college,norman,0.16666666666666666
1460,college,or,0.16666666666666666
1461,college,for,0.16666666666666666
1462,college,south,0.16666666666666666
1463,dialysis,fin,1.0
1464,donaldson,said,1.0
1465,dylan,including,1.0
1466,eastern,tibet,0.2
1467,eastern,region,0.2
1468,eastern,time,0.2
1469,eastern,europeans,0.2
1470,eastern,border,0.2
1471,felonious,assault,1.0
1472,ferociously,partisan,1.0
1473,formal,charges,0.3333333333333333
1474,formal,action,0.3333333333333333
1475,formal,and,0.3333333333333333
1476,grating,fin,1.0
1477,hoyt,now,0.5
1478,hoyt,who,0.5
1479,implied,his,0.5
1480,implied,that,0.5
1481,iraq,is,0.14285714285714285
1482,iraq,in,0.14285714285714285
1483,iraq,fin,0.2857142857142857
1484,iraq,as,0.14285714285714285
1485,iraq,and,0.14285714285714285
1486,iraq,for,0.14285714285714285
1487,kooley,high,1.0
1488,lunch,to,1.0
1489,moments,later,1.0
1490,occurred,shortly,0.25
1491,occurred,fin,0.25
1492,occurred,then,0.25
1493,occurred,has,0.25
1494,olics,goal,1.0
1495,paulson,and,1.0
1496,piloting,the,1.0
1497,practically,everything,1.0
1498,prowse,says,1.0
1499,retired,member,0.5
1500,retired,next,0.5
1501,seacrest,american,1.0
1502,seating,fin,1.0
1503,shuffled,into,1.0
1504,strengthen,his,1.0
1505,towels,and,1.0
1506,veterinary,laboratories,0.5
1507,veterinary,services,0.5
1508,vomiting,fin,1.0
1509,whitmarsh,earlier,1.0
1510,wrote,been,1.0
1511,=,no,1.0
1512,bailee,madison,1.0
1513,bowfield,road,1.0
1514,brooked,no,1.0
1515,bskyb,has,1.0
1516,burn,up,0.3333333333333333
1517,burn,toward,0.3333333333333333
1518,burn,areas,0.3333333333333333
1519,carolinas,roy,0.5
1520,carolinas,to,0.5
1521,dash,of,1.0
